"","X","year","EU","country","avgIGO","fdi","income","incomeGrowth","loan","polity","pop","rank","corruptControl","stateFragility","elecDem","interact","income.f","polity.f","loan.f"
"624","624",2007,0,"Bangladesh",56,0.817754447,7.748307228,0.007302572,12.65803146,-6,1465.92687,188,-1.056077957,95.9,0.221,-0.043815434,"Low","Authoritarian","High Debt"
"625","625",2008,0,"Bangladesh",56,1.449748397,7.79544735,0.006083925,11.58226109,-6,1482.52473,185,-1.034564972,100.3,0.219,-0.036503553,"Low","Authoritarian","High Debt"
"626","626",2009,0,"Bangladesh",56,0.879494548,7.833576679,0.00489123,10.48620987,5,1499.05836,183,-1.069779992,98.1,0.512,0.024456151,"Low","Anocracies","High Debt"
"627","627",2010,0,"Bangladesh",56,1.068934917,7.876449108,0.005472906,9.241205215,5,1516.16777,183,-1.057121038,96.1,0.508,0.02736453,"Low","Anocracies","High Debt"
"628","628",2011,0,"Bangladesh",56,0.983166516,7.927360058,0.006463693,8.327425003,5,1534.05612,182,-1.08731401,94.4,0.503,0.032318465,"Low","Anocracies","High Debt"
"629","629",2012,0,"Bangladesh",56,1.188102841,7.978537083,0.006455746,8.368008614,5,1552.57387,184,-0.849843323,92.2,0.47,0.032278731,"Low","Anocracies","High Debt"
"630","630",2006,0,"Myanmar",37,1.901821256,7.836826801,0.01495844,5.3499403,-8,503.55559,140,-1.657953024,96.5,0.099,-0.119667523,"Low","Authoritarian","High Debt"
"631","631",2007,0,"Myanmar",37,3.517516613,7.943285465,0.01358441,3.928278923,-8,506.98814,142,-1.625108004,97,0.099,-0.108675279,"Low","Authoritarian","High Debt"
"632","632",2008,0,"Myanmar",37,2.711271763,8.034402847,0.011470994,2.417665482,-6,510.30006,144,-1.616428018,100.3,0.101,-0.06882596,"Low","Authoritarian","High Debt"
"633","633",2009,0,"Myanmar",37,2.923554182,8.128065109,0.011657651,2.106533289,-6,513.69725,145,-1.660423994,101.5,0.101,-0.069945902,"Low","Authoritarian","High Debt"
"634","634",2010,0,"Myanmar",37,1.818971992,8.217760086,0.011035219,1.61189723,-6,517.33013,144,-1.672876,99.4,0.122,-0.066211313,"Low","Authoritarian","Low Debt"
"635","635",2011,0,"Myanmar",37,4.201276302,8.264611244,0.005701208,1.312362552,-3,521.25411,149,-1.586771011,98.3,0.216,-0.017103624,"Low","Anocracies","Low Debt"
"636","636",2012,0,"Myanmar",37,2.225400686,8.327379227,0.007594789,1.425753117,-3,525.43841,145,-1.063331008,96.2,0.283,-0.022784367,"Low","Anocracies","Low Debt"
"637","637",2006,0,"Sri Lanka",66,1.697007179,8.813284874,0.00759529,7.940412521,6,196.72418,176,-0.200084195,92.4,0.444,0.045571741,"Moderately Low","Democratic","High Debt"
"638","638",2007,0,"Sri Lanka",66,1.863919377,8.871881485,0.006648669,7.284929752,6,198.13816,175,-0.152948201,93.1,0.435,0.03989201,"Moderately Low","Democratic","High Debt"
"639","639",2008,0,"Sri Lanka",66,1.847465396,8.922851563,0.005745126,5.84773922,6,199.49553,174,-0.225210905,95.6,0.465,0.034470756,"Moderately Low","Democratic","High Debt"
"640","640",2009,0,"Sri Lanka",66,0.960350513,8.95116806,0.003173481,5.911290169,5,200.78873,179,-0.397427797,96.7,0.432,0.015867405,"Moderately Low","Anocracies","High Debt"
"641","641",2010,0,"Sri Lanka",66,0.841839969,9.022197723,0.00793524,4.460802078,3,202.01312,173,-0.421347886,95.7,0.421,0.023805719,"Moderately Low","Anocracies","High Debt"
"642","642",2011,0,"Sri Lanka",66,1.464115858,9.095788002,0.00815658,4.062112808,3,203.15673,172,-0.393271297,93.1,0.444,0.024469741,"Moderately Low","Anocracies","High Debt"
"643","643",2012,0,"Sri Lanka",66,1.375173092,9.152058601,0.006186446,4.021689892,3,204.21862,172,-0.236788303,92.2,0.463,0.018559337,"Moderately High","Anocracies","High Debt"
"644","644",2006,0,"Nepal",41,0,7.525462627,0.003377474,16.23192406,6,257.94344,179,-0.693690419,95.4,0.218,0.020264843,"Low","Democratic","High Debt"
"645","645",2007,0,"Nepal",41,0.055606414,7.548624039,0.003077739,14.76000786,6,260.63619,179,-0.788317621,93.6,0.271,0.018466435,"Low","Democratic","High Debt"
"646","646",2008,0,"Nepal",41,0.007932157,7.597894192,0.006527038,12.00883484,6,263.25183,180,-0.808657527,94.2,0.461,0.039162226,"Low","Democratic","High Debt"
"647","647",2009,0,"Nepal",41,0.297715396,7.632117748,0.004504348,11.53348637,6,265.92666,177,-0.702576399,95.4,0.565,0.027026087,"Low","Democratic","High Debt"
"648","648",2010,0,"Nepal",41,0.548294663,7.668563366,0.004775295,8.912676811,6,268.7591,179,-0.692481101,95.4,0.524,0.028651774,"Low","Democratic","High Debt"
"649","649",2011,0,"Nepal",41,0.497114688,7.690986156,0.002923989,7.539838791,6,271.79237,175,-0.778935671,93.7,0.549,0.017543931,"Low","Democratic","High Debt"
"650","650",2012,0,"Nepal",41,0.488006473,7.725939274,0.004544686,7.73771286,6,275.00515,174,-0.813007176,93,0.376,0.027268115,"Low","Democratic","High Debt"
"651","651",2006,0,"Thailand",66,4.021253109,9.364488602,0.004697206,0,-5,661.74486,87,-0.384264112,74.9,0.25,-0.023486029,"Moderately High","Anocracies","No Debt"
"652","652",2007,0,"Thailand",66,3.283569098,9.414710999,0.005363069,0,-1,663.53572,85,-0.369496912,76,0.193,-0.005363069,"Moderately High","Anocracies","No Debt"
"653","653",2008,0,"Thailand",66,2.938248158,9.430319786,0.001657915,0,4,664.53255,86,-0.407792896,75.6,0.442,0.006631659,"Moderately High","Anocracies","No Debt"
"654","654",2009,0,"Thailand",66,2.275906563,9.421481133,-0.000937259,0,4,665.48197,87,-0.309705406,79.2,0.438,-0.003749037,"Moderately High","Anocracies","No Debt"
"655","655",2010,0,"Thailand",66,4.323206425,9.491705894,0.007453686,0,4,666.92024,85,-0.333862901,78.8,0.407,0.029814744,"Moderately High","Anocracies","No Debt"
"656","656",2011,0,"Thailand",66,0.667087615,9.496850014,0.000541959,0,7,669.02958,86,-0.3234649,78.3,0.473,0.003793716,"Moderately High","Democratic","No Debt"
"657","657",2012,0,"Thailand",66,3.244566441,9.563625336,0.007031313,0,7,671.6413,81,-0.366162986,77,0.579,0.049219187,"Moderately High","Democratic","No Debt"
"658","658",2006,0,"Cambodia",34,6.642422676,7.609332085,0.011565484,6.872354507,2,135.2536,149,-1.253651977,85,0.348,0.023130968,"Low","Anocracies","High Debt"
"659","659",2007,0,"Cambodia",34,10.03894997,7.691651344,0.010818197,6.192908764,2,137.287,153,-1.145038009,85.7,0.352,0.021636395,"Low","Anocracies","High Debt"
"660","660",2008,0,"Cambodia",34,7.874680996,7.741604328,0.006494442,5.268735886,2,139.3366,150,-1.231374979,85.8,0.341,0.012988884,"Low","Anocracies","High Debt"
"661","661",2009,0,"Cambodia",34,8.925271988,7.72746563,-0.001826327,5.4398489,2,141.44337,144,-1.174739003,87.3,0.334,-0.003652653,"Low","Anocracies","High Debt"
"662","662",2010,0,"Cambodia",34,11.93852234,7.770002842,0.005504678,5.024774551,2,143.63586,148,-1.243028998,88.7,0.318,0.011009357,"Low","Anocracies","High Debt"
"663","663",2011,0,"Cambodia",34,10.69780731,7.822459698,0.006751202,4.481680393,2,145.93099,144,-1.238742948,88.5,0.31,0.013502403,"Low","Anocracies","High Debt"
"664","664",2012,0,"Cambodia",34,13.05795383,7.876303196,0.006883193,4.193136692,2,148.32255,149,-1.070101976,88.7,0.336,0.013766386,"Low","Anocracies","High Debt"
"665","665",2006,0,"Lao People's Democratic Republic (the)",33,5.424761295,8.097945213,0.008306498,18.61311531,-7,58.38837,154,-1.31459403,87.9,0.089,-0.058145486,"Low","Authoritarian","High Debt"
"666","666",2007,0,"Lao People's Democratic Republic (the)",33,7.660971642,8.156331062,0.007209959,16.23822021,-7,59.39634,156,-1.269775033,87.2,0.088,-0.050469711,"Low","Authoritarian","High Debt"
"667","667",2008,0,"Lao People's Democratic Republic (the)",33,4.18393755,8.213640213,0.007026339,12.57905388,-7,60.45439,153,-1.197018981,88.7,0.091,-0.049184375,"Low","Authoritarian","High Debt"
"668","668",2009,0,"Lao People's Democratic Republic (the)",33,5.462074757,8.268318176,0.006656971,11.65295506,-7,61.53153,149,-1.238690972,89,0.09,-0.046598796,"Low","Authoritarian","High Debt"
"669","669",2010,0,"Lao People's Democratic Republic (the)",33,3.911532164,8.329189301,0.007361972,9.193743706,-7,62.60544,143,-1.193467975,88.7,0.095,-0.051533803,"Low","Authoritarian","High Debt"
"670","670",2011,0,"Lao People's Democratic Republic (the)",33,3.437366724,8.389678001,0.007262256,7.298027039,-7,63.66909,145,-1.177132964,86.7,0.091,-0.050835788,"Moderately Low","Authoritarian","High Debt"
"671","671",2012,0,"Lao People's Democratic Republic (the)",33,2.888478994,8.449165344,0.00709054,6.086808681,-7,64.7305,143,-1.019356012,85.5,0.089,-0.049633779,"Moderately Low","Authoritarian","High Debt"
"672","672",2006,0,"Viet Nam",36,3.616000891,8.224089622,0.007137192,5.519517899,-7,849.79667,129,-0.745854318,78.6,0.154,-0.049960345,"Low","Authoritarian","High Debt"
"673","673",2007,0,"Viet Nam",36,8.654717445,8.28369236,0.007247336,5.876337528,-7,857.70717,125,-0.62930119,77.8,0.152,-0.05073135,"Low","Authoritarian","High Debt"
"674","674",2008,0,"Viet Nam",36,9.663039207,8.329265594,0.00550156,5.118492126,-7,865.89342,125,-0.707145393,74.6,0.149,-0.038510922,"Low","Authoritarian","High Debt"
"675","675",2009,0,"Viet Nam",36,7.168819904,8.371958733,0.005125679,5.914066792,-7,874.49021,121,-0.544167876,76.9,0.149,-0.03587975,"Moderately Low","Authoritarian","High Debt"
"676","676",2010,0,"Viet Nam",36,6.900611877,8.423874855,0.006201192,6.650701046,-7,883.57775,121,-0.623576283,76.6,0.15,-0.043408342,"Moderately Low","Authoritarian","High Debt"
"677","677",2011,0,"Viet Nam",36,5.481799126,8.473555565,0.005897608,6.452230453,-7,893.21903,120,-0.607308805,76.1,0.209,-0.041283254,"Moderately Low","Authoritarian","High Debt"
"678","678",2012,0,"Viet Nam",36,5.370298862,8.513414383,0.004703907,6.44527483,-7,903.35547,121,-0.528000474,74,0.21,-0.032927349,"Moderately Low","Authoritarian","High Debt"
"679","679",2006,0,"Malaysia",68,4.727202415,9.741578102,0.003751249,0,3,262.63048,55,0.234054402,66.1,0.317,0.011253748,"Moderately High","Anocracies","No Debt"
"680","680",2007,0,"Malaysia",68,4.686888218,9.785015106,0.004458929,0,3,267.30607,49,0.1920508,65.9,0.317,0.013376787,"Moderately High","Anocracies","No Debt"
"681","681",2008,0,"Malaysia",68,3.280791283,9.814888954,0.00305302,0,6,271.97419,46,-0.047309,67.2,0.34,0.01831812,"Moderately High","Democratic","No Debt"
"682","682",2009,0,"Malaysia",68,0.05669228,9.782735825,-0.003275954,0,6,276.61017,51,-0.0564772,68.9,0.353,-0.019655727,"Moderately High","Democratic","No Debt"
"683","683",2010,0,"Malaysia",68,4.26859045,9.837918282,0.0056408,0,6,281.195,49,0.089267299,69.2,0.339,0.033844799,"Moderately High","Democratic","No Debt"
"684","684",2011,0,"Malaysia",68,5.074432373,9.872502327,0.003515383,0,6,285.7297,45,0.0294875,68.7,0.366,0.021092296,"Moderately High","Democratic","No Debt"
"685","685",2012,0,"Malaysia",68,2.829056501,9.911819458,0.003982489,0,6,290.2194,45,0.237634197,68.5,0.366,0.023894934,"Moderately High","Democratic","No Debt"
"686","686",2006,0,"Singapore",43,24.98280525,10.84630013,0.005445574,0,-2,46.14637,44,2.185164928,30.8,0.399,-0.010891148,"High","Anocracies","No Debt"
"687","687",2007,0,"Singapore",43,26.5212059,10.90821838,0.005708699,0,-2,47.32785,45,2.241867065,33,0.395,-0.011417397,"High","Anocracies","No Debt"
"688","688",2008,0,"Singapore",43,6.347066879,10.90154457,-0.000611815,0,-2,48.49641,47,2.247643948,33.3,0.395,0.00122363,"High","Anocracies","No Debt"
"689","689",2009,0,"Singapore",43,12.38054657,10.87196255,-0.002713563,0,-2,49.65105,47,2.217088938,33.8,0.395,0.005427125,"High","Anocracies","No Debt"
"690","690",2010,0,"Singapore",43,23.29559708,10.99114132,0.010962029,0,-2,50.78961,44,2.179522991,34.8,0.404,-0.021924058,"High","Anocracies","No Debt"
"691","691",2011,0,"Singapore",43,17.81215477,11.02961159,0.003500116,0,-2,51.90666,44,2.109704018,35.1,0.411,-0.007000232,"High","Anocracies","No Debt"
"692","692",2012,0,"Singapore",43,19.33073425,11.04242802,0.001162002,0,-2,52.99524,46,2.124057055,35.6,0.414,-0.002324004,"High","Anocracies","No Debt"
"693","693",2006,0,"Philippines (the)",64,2.215366364,8.524604797,0.004050711,2.361307621,8,875.92899,162,-0.830263913,79.2,0.485,0.032405689,"Moderately Low","Democratic","High Debt"
"694","694",2007,0,"Philippines (the)",64,1.954155326,8.573125839,0.005691882,1.955639124,8,889.65508,162,-0.719775021,83.2,0.496,0.045535054,"Moderately Low","Democratic","Low Debt"
"695","695",2008,0,"Philippines (the)",64,0.769268095,8.598957062,0.003013046,1.561572313,8,902.97115,163,-0.756212592,83.4,0.499,0.024104368,"Moderately Low","Democratic","Low Debt"
"696","696",2009,0,"Philippines (the)",64,1.226498127,8.595592499,-0.000391276,1.585413218,8,916.41881,162,-0.76827687,85.8,0.502,-0.003130206,"Moderately Low","Democratic","Low Debt"
"697","697",2010,0,"Philippines (the)",64,0.536290765,8.654013634,0.006796638,1.372055888,8,930.38902,163,-0.760486484,87.1,0.539,0.054373108,"Moderately Low","Democratic","Low Debt"
"698","698",2011,0,"Philippines (the)",64,0.895477414,8.674362183,0.002351342,1.5353719,8,945.01233,164,-0.667120874,85,0.628,0.01881074,"Moderately Low","Democratic","Low Debt"
"699","699",2012,0,"Philippines (the)",64,1.285692453,8.724246979,0.005750832,1.394008517,8,960.17322,164,-0.562860072,83.2,0.628,0.046006653,"Moderately Low","Democratic","Low Debt"
"700","700",2006,0,"Indonesia",76,1.347942591,8.86823082,0.004569331,2.397577763,8,2292.6398,119,-0.838419676,89.2,0.777,0.036554646,"Moderately Low","Democratic","High Debt"
"701","701",2007,0,"Indonesia",76,1.603010535,8.916607857,0.005455094,1.936676741,8,2322.9683,120,-0.619016171,84.4,0.749,0.043640755,"Moderately Low","Democratic","Low Debt"
"702","702",2008,0,"Indonesia",76,1.826328993,8.961901665,0.005079713,1.75880444,8,2353.60765,120,-0.593699992,83.3,0.737,0.040637702,"Moderately Low","Democratic","Low Debt"
"703","703",2009,0,"Indonesia",76,0.903919399,8.994048119,0.003587013,1.873830676,8,2384.65165,119,-0.838645577,84.1,0.694,0.028696101,"Moderately Low","Democratic","Low Debt"
"704","704",2010,0,"Indonesia",76,2.025179148,9.041311264,0.005254936,1.50535512,8,2416.13126,120,-0.751360178,83.1,0.66,0.042039488,"Moderately Low","Democratic","Low Debt"
"705","705",2011,0,"Indonesia",76,2.302984238,9.088043213,0.005168714,1.343158722,8,2448.08254,121,-0.701874614,81.6,0.677,0.041349709,"Moderately Low","Democratic","Low Debt"
"706","706",2012,0,"Indonesia",76,2.309780359,9.133489609,0.00500068,1.380107045,8,2480.37853,120,-0.639787376,80.6,0.652,0.040005442,"Moderately Low","Democratic","Low Debt"
"707","707",2006,0,"Australia",81,4.097948551,10.69656467,0.001936221,0,10,206.06228,8,1.960567951,22,0.901,0.019362211,"High","Democratic","No Debt"
"708","708",2007,0,"Australia",81,5.216200829,10.71513557,0.001736155,0,10,209.75949,7,2.010917902,23.2,0.901,0.017361555,"High","Democratic","No Debt"
"709","709",2008,0,"Australia",81,4.290393829,10.71367741,-0.000136085,0,10,213.70348,7,2.042481899,24.6,0.902,-0.001360849,"High","Democratic","No Debt"
"710","710",2009,0,"Australia",81,3.096046209,10.71455097,8.15e-05,0,10,217.7069,8,2.051661015,25.9,0.902,0.000815374,"High","Democratic","No Debt"
"711","711",2010,0,"Australia",81,3.077160597,10.71964741,0.000475656,0,10,221.62863,8,2.03145504,27.3,0.917,0.004756555,"High","Democratic","No Debt"
"712","712",2011,0,"Australia",81,4.701699257,10.7392683,0.001830368,0,10,225.42371,8,2.044636965,28.1,0.925,0.018303676,"High","Democratic","No Debt"
"713","713",2012,0,"Australia",81,3.7287817,10.74784088,0.000798246,0,10,229.11375,8,1.98577404,29.2,0.926,0.007982461,"High","Democratic","No Debt"
"714","714",2006,0,"New Zealand",64,2.609690666,10.37919426,0.001404015,0,10,41.87584,15,2.333122969,19.4,0.889,0.014040153,"High","Democratic","No Debt"
"715","715",2007,0,"New Zealand",64,3.157318354,10.39638329,0.001656104,0,10,42.38021,15,2.328567028,20.5,0.889,0.016561041,"High","Democratic","No Debt"
"716","716",2008,0,"New Zealand",64,1.944757462,10.36898708,-0.002635167,0,10,42.8538,16,2.313838005,21.4,0.891,-0.026351664,"High","Democratic","No Debt"
"717","717",2009,0,"New Zealand",64,0,10.35631466,-0.001222147,0,10,43.29124,14,2.391191959,23.3,0.901,-0.012221468,"High","Democratic","No Debt"
"718","718",2010,0,"New Zealand",64,0.195319563,10.36144638,0.000495516,0,10,43.69027,17,2.337902069,23.9,0.886,0.004955162,"High","Democratic","No Debt"
"719","719",2011,0,"New Zealand",64,0.818232536,10.37530041,0.001337075,0,10,44.04483,17,2.297513008,24.8,0.89,0.013370746,"High","Democratic","No Debt"
"720","720",2012,0,"New Zealand",64,2.183336735,10.38971138,0.001388969,0,10,44.35883,17,2.316349983,25.6,0.903,0.013889691,"High","Democratic","No Debt"
"721","721",2007,0,"Fiji",41,11.09938049,8.852111816,-0.002005748,0,-4,8.34729,128,-0.046587199,75.7,0.167,0.008022994,"Moderately Low","Anocracies","No Debt"
"722","722",2008,0,"Fiji",41,9.608415604,8.852058411,-6.03e-06,0,-4,8.43206,127,-0.0481335,76.6,0.152,2.41e-05,"Moderately Low","Anocracies","No Debt"
"723","723",2009,0,"Fiji",41,5.596338749,8.827951431,-0.002723319,0,-4,8.51854,128,-0.342416406,78.8,0.137,0.010893276,"Moderately Low","Anocracies","No Debt"
"724","724",2010,0,"Fiji",41,11.34073067,8.848949432,0.002378581,0,-4,8.59952,126,-0.459091812,80.5,0.137,-0.009514325,"Moderately Low","Anocracies","No Debt"
"725","725",2011,0,"Fiji",41,10.65976524,8.867780685,0.002128078,0,-4,8.67327,126,-0.125876501,81.1,0.142,-0.008512312,"Moderately Low","Anocracies","No Debt"
"726","726",2012,0,"Fiji",41,9.465943336,8.877776146,0.001127166,0,-4,8.74158,125,-0.110103399,80.5,0.151,-0.004508664,"Moderately Low","Anocracies","No Debt"
